Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Liu, Gaorui",50.0,2,1450,1,0.03925,0,2,0.5,1,0,0,0,0,DTM-4819-2022,0.0,0000-0002-1420-7331
"Harre, Michael S.",100.0,1,1450,1,0.1376,1,1,1.0,1,0,0,0,0,GCE-0363-2022,0.0,0000-0003-2199-2515
"Wei, Sam",100.0,1,1450,1,8.25,0,0,1.0,1,0,0,0,0,JNY-9901-2023,0.0,
"Yin, ML",100.0,1,1450,1,0.1376,0,0,1.0,1,0,0,0,0,GKO-1165-2022,0.0,
"Zhu, Yining",100.0,1,1450,1,0.3814,1,1,1.0,1,0,0,0,0,GQI-3468-2022,0.0,
"Scholz, Bernhard",50.0,2,1450,1,0.1907,1,0,0.5,1,2,0,0,0,DQE-6414-2022,0.0,
"Azad, Sina Kazemzadeh",50.0,2,1450,1,0.1907,2,0,0.5,1,1,0,0,0,JQT-3613-2023,0.0,
"Viglas, Anastasios",100.0,1,1450,1,0.0376,0,0,1.0,1,1,0,0,0,EFB-4417-2022,0.0,
"Pu, Jinnian",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,IFX-1196-2023,0.0,
"Sun, Yan",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,HRZ-4112-2023,0.0,
"French, James R.",100.0,1,1450,1,0.0363,0,0,1.0,1,0,0,0,0,ICA-9866-2023,0.0,
"Rabbi, Sheikh",100.0,1,1450,1,0.0589,1,1,1.0,1,0,0,0,0,IOG-1595-2023,0.0,
"Shi, Yunchuan",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,FZE-3072-2022,0.0,
"Reid, Stuart",100.0,1,1450,1,0.34390000000000004,0,1,1.0,1,0,0,0,0,IFO-3868-2023,0.0,
"Nguyen, Duc",100.0,1,1450,1,0.3814,1,0,1.0,1,0,0,0,0,FZQ-4071-2022,0.0,0000-0001-8226-0129
"Henderson, Luke",100.0,1,1450,1,0.1376,1,0,1.0,1,0,0,0,0,EZI-9336-2022,0.0,
"Hettiarachchi, Isuru",100.0,1,1450,1,0.1376,0,1,1.0,1,0,0,0,0,CUY-2659-2022,0.0,
"Hoang, Quang Thien",100.0,1,1450,1,0.3814,1,1,1.0,1,0,0,0,0,IXF-9397-2023,0.0,
"Huynh, Vien",100.0,1,1450,1,0.3814,1,0,1.0,1,0,0,0,0,JOH-5422-2023,0.0,
"Anderson, Amos W.",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,JYK-2976-2024,0.0,
"Yuen, Alexander K L",100.0,1,1450,1,0.1376,1,0,1.0,1,1,0,0,0,R-1119-2016,0.0,0000-0002-6908-8851
"Zhao, Haimei",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,EHK-7111-2022,0.0,
"Anichenko, Ekaterina",100.0,1,1450,1,0.0785,0,0,1.0,1,0,0,0,0,EMB-8936-2022,0.0,
"Tuthill, Peter G.",100.0,1,1450,1,0.3814,0,1,1.0,1,0,0,0,0,HYV-6511-2023,0.0,
"Klinner-Teo, Teresa",50.0,2,1450,1,0.0688,0,0,0.5,1,2,0,0,0,DWE-6150-2022,0.0,0000-0002-8768-266X
"Wan, Wodong",100.0,1,1450,1,0.1376,0,0,1.0,1,1,0,0,0,GXA-7703-2022,0.0,
"Ul Islam, Md Imtiaz",100.0,1,1450,1,0.0363,1,0,1.0,1,0,0,0,0,GGY-5026-2022,0.0,
"Jabbari, Amir Abbas",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,ILE-8880-2023,0.0,
"Zhan, Xin",33.33,3,1450,1,0.12713333333333335,3,3,0.3333333333333333,1,0,0,0,0,EFW-2591-2022,0.0,
"Hancock, Gregory J. J.",100.0,1,1450,1,0.3814,1,0,1.0,1,0,0,0,0,HWA-2336-2023,0.0,
"Liu, Liu",100.0,1,1450,1,0.3814,1,1,1.0,1,0,0,0,0,HIB-4513-2022,0.0,
"Wang, X.",100.0,1,1450,1,0.0363,0,0,1.0,1,0,0,0,0,GJN-7179-2022,0.0,
"Watanabe, Shuhei",100.0,1,1450,1,0.0376,0,1,1.0,1,0,0,0,0,ECY-7225-2022,0.0,
"Wise, Innes K.",100.0,1,1450,1,0.3814,0,1,1.0,1,0,0,0,0,GKL-1416-2022,0.0,
"Kennedy, Callum M.",50.0,2,1450,1,0.1907,2,0,0.5,1,1,0,0,0,FCG-7119-2022,0.0,0009-0008-3061-8406
"Hou, Cai-Ying",100.0,1,1450,1,0.1376,0,0,1.0,1,1,0,0,0,CWZ-7904-2022,0.0,
"Liu, Xiaochen",100.0,1,1450,1,0.3814,1,1,1.0,1,0,0,0,0,GCN-9485-2022,0.0,0000-0002-3516-9426
"Burgess, K. Michelle",4.0,25,1450,1,0.021964,0,0,0.04,1,0,0,0,0,CIK-1599-2022,0.0,
"Lim, Teng Joon",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,DTT-9837-2022,0.0,0000-0002-3356-2240
"Willey, Keith",100.0,1,1450,1,0.0403,0,1,1.0,1,0,0,0,0,DXD-2275-2022,0.0,0000-0003-1478-0346
"Henderson, James",100.0,1,1450,1,0.3776,0,0,1.0,1,0,0,0,0,KJV-8108-2024,0.0,0000-0002-1511-6554
"Desdoigts, Louis",100.0,1,1450,1,0.3814,0,1,1.0,1,0,0,0,0,HFA-8165-2022,0.0,
"Dansereau, Donald G.",100.0,1,1450,1,0.3814,0,0,1.0,1,0,0,0,0,JXI-1129-2024,0.0,
"Bailey, Dale L.",100.0,1,1450,1,0.3403,0,1,1.0,1,0,0,0,0,CFF-1781-2022,0.0,
"Middleton, EJ",100.0,1,1450,1,0.3814,0,1,1.0,1,0,0,0,0,GEI-8768-2022,0.0,0000-0003-2500-3016
"Yao, Hudson",100.0,1,1450,1,0.0785,0,0,1.0,1,0,0,0,0,GJJ-7246-2022,0.0,
"Al-Zu'bi, Zu'bi M.F.",100.0,1,1450,1,0.0363,0,0,1.0,1,1,0,0,0,ABB-4963-2020,0.0,0000-0002-1433-1463
"Li, Zuo",50.0,2,1450,1,0.0688,1,0,0.5,1,1,0,0,0,GMS-1716-2022,0.0,0000-0003-3587-9812
"Deng, Kylie",100.0,1,1450,1,0.1376,0,1,1.0,1,0,0,0,0,HJS-0193-2023,0.0,
"Harbour, C.",100.0,1,1450,1,0.0376,0,1,1.0,1,0,0,0,0,CTI-2715-2022,0.0,
"Sanjaya, Eric",100.0,1,1450,1,0.3814,1,0,1.0,1,1,0,0,0,HIU-6292-2022,0.0,
"Quaranta, Alessandro",50.0,2,1450,1,0.1907,1,0,0.5,1,2,0,0,0,FQV-8295-2022,0.0,
"Yang, Nanji",100.0,1,1450,1,0.1376,0,0,1.0,1,0,0,0,0,IPF-2267-2023,0.0,
"Xiao, Tony",50.0,2,1450,1,0.1907,1,0,0.5,1,2,0,0,0,JEI-0451-2023,0.0,
"Cannon, John J.",100.0,1,1450,1,0.0507,0,0,1.0,1,1,0,0,0,IKH-9746-2023,0.0,
"de Silva, A. M.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,ESK-1670-2022,0.0,
"Zhou, Ying",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,EIN-3015-2022,0.0,
"Kyme, Andre Z. Z.",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,IXN-6064-2023,0.0,
"Zhang, Xi",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,IVS-2773-2023,0.0,
"Ho, Silky",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,KDB-9051-2024,0.0,
"Tao, Dacheng",0.0,1,1527,0,0.0,1,0,0.0,0,1,1,0,0,JBX-4208-2023,0.0,
"Mulcahy, Michael",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,DWR-8219-2022,0.0,0000-0001-9432-5516
"Tan, James",0.0,1,1527,0,0.0,1,1,0.0,0,0,0,0,0,HTK-4240-2023,0.0,
"Alexander, Tristram J.",0.0,2,1527,0,0.0,2,0,0.0,0,0,0,0,0,AAT-6602-2020,0.0,0000-0002-5596-3758
"Zhang, Jing",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,JBN-9878-2023,0.0,
"Emmerson, B.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,JBC-6401-2023,0.0,
"Jiang, X.",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,IWB-9120-2023,0.0,0000-0003-1225-3235
"Clark, Graeme",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,DVZ-6827-2022,0.0,0000-0002-5543-2789
"Gardner, Andrew",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,AAE-6696-2022,0.0,0000-0001-5031-5586
"Ponraj, Sri Balaji",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,DNF-5900-2022,0.0,
"I. Davis, Robert",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,EUP-4139-2022,0.0,
"Lou, Binglei",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,KJW-7749-2024,0.0,0000-0002-1991-772X
"Ellison, Richard B.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,ICJ-1870-2023,0.0,
"Mckenzie, D. R.",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,DGT-7101-2022,0.0,
"Keay, Andra",0.0,3,1527,0,0.0,3,0,0.0,0,0,0,0,0,CYG-3128-2022,0.0,
"Ho, Chinh",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,JOI-9333-2023,0.0,
"Chung, Vera",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,CLQ-9420-2022,0.0,
"Sha, Yuan",0.0,2,1527,0,0.0,0,0,0.0,0,0,0,0,0,DPP-7065-2022,0.0,
"Uya, Brian",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,JQT-0398-2023,0.0,
"Saadantia, M.",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,HSV-4411-2023,0.0,
"Tong, Tianqi",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,GHV-7420-2022,0.0,
"LEI, ZEXIN",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,AFN-2061-2022,0.0,0000-0003-2547-5048
"Wang, Han",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,HZU-8275-2023,0.0,
"Fan, Yue",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,JTR-2316-2023,0.0,
"Chang, Yu-Chen",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,KCA-3907-2024,0.0,0000-0001-5558-5454
"Yao, Yu",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,GJQ-2552-2022,0.0,
"Edwards, Kate",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,DUQ-8938-2022,0.0,0000-0003-2481-7501
"Henry, L. M.",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,GXQ-5941-2022,0.0,
"Tang, Porsiem",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,JQS-5457-2023,0.0,
"Hua, Shuyang",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,CWH-5191-2022,0.0,
"q, l",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,JDM-2010-2023,0.0,
"Jamalipour, Abbas",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,IRW-9411-2023,0.0,
"Julian, Warren",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,IMM-5320-2023,0.0,
"Wang, Haotian",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,JZW-2968-2024,0.0,0000-0001-8987-7324
"Dancso, Zsuzsanna",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,DVT-2479-2022,0.0,0000-0002-0598-3689
"Quack, Niels",0.0,1,1527,0,0.0,1,0,0.0,0,1,1,0,0,AAZ-5246-2021,0.0,0000-0001-5189-0929
"Stals, Tiaan",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,JZG-2168-2024,0.0,
"Lu, Qiang",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,FJE-5274-2022,0.0,
"Kypriotis, Maximus",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,JZM-4747-2024,0.0,
"Savage, Tom",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,FUX-9834-2022,0.0,
"Levy, Joseph C.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,FFT-2931-2022,0.0,
"Whelan, Brendan",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,IIF-3693-2023,0.0,
"Norris, Barnaby R. M.",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,KFP-6131-2024,0.0,
"Liu, Qinglan",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,ITU-1047-2023,0.0,
"Jiang, Shaoxiong",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,FBR-6879-2022,0.0,
"Kwok, Kenny K. C. S.",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,JIZ-3906-2023,0.0,
"Kirkpatrick, Michael P.",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,JAO-9792-2023,0.0,
"Armstrong, Peter Garth",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,AAY-6844-2020,0.0,
"Ferdinands, Rene E. D.",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,CQS-6684-2022,0.0,
"Wongsosaputro, Johnathan",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,GLF-8034-2022,0.0,
"Fornusek, Che",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,KMA-0318-2024,0.0,
"van Bohemen, Samuel J. J.",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,HOQ-3451-2023,0.0,
Oklobdzija,0.0,2,1527,0,0.0,2,0,0.0,0,0,0,0,0,HWJ-3501-2023,0.0,
"Hancock, Gregory J.",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,ITZ-5761-2023,0.0,
"Milne, Catherine A.",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,IOF-5868-2023,0.0,
"Hufnagel, Saskia",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,CUQ-8834-2022,0.0,
"Fish, Alexander",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,JNA-4575-2023,0.0,0000-0003-1685-1216
"Grieve, Stuart M",0.0,1,1527,0,0.0,0,0,0.0,0,1,1,0,0,A-5093-2012,0.0,0000-0002-2712-157X
"Tran, Ahn T.",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,GJN-2385-2022,0.0,
"Somers, Vera L. J.",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,GFX-2983-2022,0.0,0000-0003-0636-3972
"CLARKE, JL",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,CLL-7525-2022,0.0,
"Perry, N.",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,KKZ-6861-2024,0.0,0009-0000-1194-2368
"COSTA, DANIEL JADYR",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,U-9260-2018,0.0,
"Mao, Yiwei",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,GUR-2490-2022,0.0,0000-0003-1585-0123
"Boughton, Philip C. C.",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,IJE-5945-2023,0.0,
"Wong, K. C.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,EEH-6476-2022,0.0,
"Abdolvand, Mohammadmahdi",0.0,1,1527,0,0.0,1,1,0.0,0,0,0,0,0,KAJ-9116-2024,0.0,
"Hyde, Richard",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,CUX-4198-2022,0.0,
"Viglas, Taso",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,EEF-7786-2022,0.0,
"Caleb, M.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,GDI-9791-2022,0.0,0000-0002-4079-4648
"Xiao, Gilbert",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,KDD-9410-2024,0.0,
"Ashvinkumar, Vikrant",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,ELN-7851-2022,0.0,
"Duyker, Samuel G",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,B-7391-2009,0.0,0000-0002-5380-9204
"Gao, Y.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,EVR-3189-2022,0.0,
"Hastings, Justin V.",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,GBE-8076-2022,0.0,0000-0003-4947-1535
"Ciarlini, Julia",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,ITY-6526-2023,0.0,0000-0002-1897-1601
"Khan, Arif",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,FDP-3713-2022,0.0,
"Langrish, Timothy",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,JSR-8586-2023,0.0,
"Manor, Ella",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,FNM-2623-2022,0.0,
"Alac, Ruken",0.0,1,1527,0,0.0,1,1,0.0,0,0,0,0,0,JHA-4736-2023,0.0,
"Taghikhah, Firouzeh",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,JER-5496-2023,0.0,
"Zafar, Armaghan",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,HKS-4436-2023,0.0,0000-0002-6734-716X
"Das, Tanaya",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,HZJ-0470-2023,0.0,
"Gong, Xiuwen",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,EZW-7197-2022,0.0,
"Wang, Shang",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,IRU-5876-2023,0.0,
"Kearns, Eleanor R.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,CYD-7051-2022,0.0,0009-0009-5914-6139
"Birch, Gavin",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,FZD-7630-2022,0.0,0000-0001-7833-9846
"Saripada, Naressa Belle",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,JVR-3919-2024,0.0,
"Cairns, Iver h.",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,DVL-0054-2022,0.0,0000-0001-6978-9765
"Rubin, Sasha",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,M-3557-2017,0.0,0000-0002-3948-129X
"Shen, J-L",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,FWB-4317-2022,0.0,0000-0001-7475-5770
"Pauwels, Laurent",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,DWY-9870-2022,0.0,0000-0002-7144-0340
"Ogilvie, Stephen H.",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,DKV-0167-2022,0.0,
"Seneviratne, Akila J.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,FUX-1047-2022,0.0,
"Opdyke, Aaron",0.0,1,1527,0,0.0,1,1,0.0,0,0,0,0,0,N-3507-2017,0.0,0000-0003-1507-6270
"Lee, Andrew R.",0.0,2,1527,0,0.0,0,0,0.0,0,0,0,0,0,DCR-0989-2022,0.0,
"Raubenheimer, Jacques E.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,HXM-7934-2023,0.0,
"Mann, Lewis",0.0,1,1527,0,0.0,0,1,0.0,0,0,0,0,0,IVL-1063-2023,0.0,
"Park, Jack Heesung",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,JBO-4807-2023,0.0,
"Huang, Weihang",0.0,1,1527,0,0.0,1,0,0.0,0,0,0,0,0,IAC-2309-2023,0.0,0000-0002-0820-4476
"Wong, K. C.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,EDR-5873-2022,0.0,
"Murphy, Olivia",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,HGR-4324-2022,0.0,0000-0001-6218-3277
"Li, Mike",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,DSC-2660-2022,0.0,0000-0003-4514-7260
"Ebadi, A.",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,HFB-1312-2022,0.0,
"Fan, Jie Yen",0.0,1,1527,0,0.0,1,0,0.0,0,1,0,0,0,DVT-4564-2022,0.0,0000-0002-9890-9276
"Trethowan, Joshua",0.0,1,1527,0,0.0,0,0,0.0,0,0,0,0,0,GGE-8503-2022,0.0,
"Ismail, Shiek Abdullah",0.0,1,1527,0,0.0,0,0,0.0,0,1,0,0,0,FBY-0455-2022,0.0,

Filter Summary:
Dataset: InCites Dataset + ESCI
Schema:  Essential Science Indicators
"Time Period:  [2013, 2023]"
Include Early Access documents:  true
Funding Data Source:  All Sources
Domestic/International Collaboration:  All
Affiliated Organization:  [University of Sydney]
Research Area:  [Engineering]
"Times Cited:  [0, 1039734]"
"Authors per Document:  [1, 30]"

"Exported date  Aug 14, 2024. "
"InCites dataset updated  2024-07-26. Includes Web of Science content indexed through 2024-06-30. "

