Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Shields, Robin",100.0,1,446,85,4.3085,1,0,85.0,1,0,0,0,0,GGG-2578-2022,0.0,0000-0002-0201-6458
"Wall, H.",100.0,3,448,84,1.1408,1,0,28.0,3,1,0,0,1,ECW-7420-2022,0.0,
"Kefford, Benjamin",100.0,1,448,84,4.2578000000000005,1,0,84.0,1,1,0,0,0,CYK-5335-2022,0.0,
"wiles, j",100.0,3,450,83,1.0647,2,1,27.666666666666668,2,0,0,0,0,KBA-9055-2024,0.0,
"Chumpia, A.",100.0,2,450,83,1.5747499999999999,2,0,41.5,2,0,0,0,0,CKE-7973-2022,0.0,
"Fernando, Shanilka G.",100.0,3,450,83,2.3287333333333335,2,2,27.666666666666668,3,1,1,0,0,FZV-4488-2022,0.0,0000-0003-2558-1895
"ZOU, ZHENPENG",100.0,1,450,83,4.8894,0,0,83.0,1,0,0,0,0,AAN-1310-2021,0.0,0000-0003-1789-7638
"Shahiduzzaman, Md",100.0,2,450,83,1.2014,2,1,41.5,2,0,0,0,0,JHT-6464-2023,0.0,
"Jayasuriya, Madusanka N.",100.0,3,450,83,2.3287333333333335,2,2,27.666666666666668,3,1,1,0,0,GCG-1040-2022,0.0,0000-0002-7351-7321
"Martin, Darren",100.0,3,450,83,1.2064666666666668,1,1,27.666666666666668,2,2,0,0,0,GBP-1112-2022,0.0,0000-0002-8537-6765
"Stjohn, David H.",100.0,1,450,83,6.5137,1,1,83.0,1,0,0,0,0,IHX-5423-2023,0.0,
"Atrens, Andrejs",100.0,3,458,82,1.1316333333333335,1,0,27.333333333333332,3,3,2,0,0,I-5850-2013,0.0,0000-0003-0671-4082
"Greenop, Kelly J",100.0,2,458,82,1.5741,0,2,41.0,2,0,0,0,0,I-4229-2013,0.0,0000-0003-2145-5277
"Jr, Johnson",100.0,5,458,82,1.15422,5,1,16.4,4,2,0,0,0,AFO-6461-2022,0.0,0000-0002-0659-3770
"Mercer, Timothy R.",100.0,1,458,82,3.5947,1,0,82.0,1,1,1,0,5,IFJ-4672-2023,0.0,
"Nehring, Micah",100.0,5,458,82,0.68988,5,2,16.4,3,1,1,0,0,DWQ-6311-2022,0.0,0000-0002-0404-5332
"Maulidia, Martha",100.0,1,463,81,1.2226000000000001,1,0,81.0,1,1,0,0,0,FIQ-5280-2022,0.0,
"Zhu, Yunxia",100.0,6,463,81,0.51185,1,4,13.5,4,1,0,0,2,GXA-6118-2022,0.0,0000-0001-8251-8791
"Burton, Benjamin A",100.0,5,463,81,0.616,2,1,16.2,4,3,0,0,0,I-2908-2012,0.0,0000-0002-3478-3301
"Dhoke, Amit",100.0,3,466,80,1.3128666666666666,1,0,26.666666666666668,3,0,0,0,0,DXX-7772-2022,0.0,0000-0003-4527-5019
"Knights, Peter",100.0,5,466,80,0.7504200000000001,4,3,16.0,4,2,0,0,0,AAJ-5225-2020,0.0,0000-0003-1695-3351
"Nguyen, Hien D",100.0,3,466,80,2.079966666666667,0,1,26.666666666666668,2,2,0,0,0,H-5836-2015,0.0,0000-0002-9958-432X
"Carney, Chris",100.0,2,466,80,1.5460500000000001,2,0,40.0,2,0,0,0,0,CKL-5506-2022,0.0,
"Bai, Tianhang",100.0,2,470,79,1.5568,1,0,39.5,2,2,0,0,0,HKQ-3127-2023,0.0,
"Balasubramani, Nagasivamuni",100.0,1,470,79,2.1823,1,0,79.0,1,1,1,0,0,AAJ-2694-2020,0.0,0000-0002-2993-9148
"Asadi, Fariba",100.0,3,470,79,1.5841333333333336,2,1,26.333333333333332,3,1,0,0,0,DSP-1278-2022,0.0,0000-0002-7387-672X
"Heynen, Anthony P.",100.0,3,470,79,0.8246000000000001,1,2,26.333333333333332,3,1,0,0,0,DWH-0456-2022,0.0,0000-0003-0562-7200
"huang, zhuoyu",100.0,2,470,79,2.74055,1,2,39.5,2,0,1,0,0,JLL-8253-2023,0.0,
"Zhong, Jiexi",66.67,3,475,78,3.576366666666667,3,0,26.0,2,0,0,0,0,DTK-4590-2022,0.0,0000-0003-3878-3314
"Kastelle, Tim",100.0,3,475,78,0.6236,3,0,26.0,3,1,0,0,0,C-2223-2009,0.0,0000-0002-3221-6215
"Na, Ruiqi",100.0,1,475,78,3.9537,1,1,78.0,1,0,0,0,0,ABA-8472-2021,0.0,0000-0002-1074-2601
"Griffiths, Andrew",100.0,2,475,78,1.59535,2,0,39.0,2,1,1,0,0,EXF-7160-2022,0.0,
"J. Dorr, Gary",100.0,1,475,78,2.9972000000000003,0,0,78.0,1,1,0,0,0,ICI-0187-2023,0.0,
"Hanan, Jim",100.0,1,475,78,2.9972000000000003,0,0,78.0,1,1,0,0,0,A-3692-2010,0.0,0000-0002-0358-8693
"Pearce, Julie",100.0,5,481,77,1.2642400000000003,1,3,15.4,4,1,0,0,0,B-2845-2013,0.0,0000-0002-1459-639X
"Liu, Ting",100.0,6,481,77,1.0748,4,4,12.833333333333334,3,0,0,0,2,FXT-2353-2022,0.0,0000-0002-2988-5354
"Juckes, Emily",100.0,1,481,77,2.8948,0,1,77.0,1,0,0,0,0,FBM-5298-2022,0.0,
"Huang, Xiaodan",71.43,7,481,77,0.7568285714285715,4,3,11.0,5,3,0,0,0,Q-4236-2016,0.0,0000-0002-1929-653X
"Yakubov, Gleb E",100.0,2,481,77,1.2460499999999999,1,0,38.5,2,2,1,0,0,J-8817-2012,0.0,0000-0001-5420-9422
"Jarzab, Zbigniew",100.0,1,481,77,2.8948,0,1,77.0,1,0,0,0,0,EZI-1925-2022,0.0,
"Richards, Russell",100.0,3,481,77,1.3589666666666667,3,3,25.666666666666668,3,0,0,0,0,DNR-1842-2022,0.0,
"Denman, Zachary",100.0,2,481,77,1.56345,1,0,38.5,2,0,0,0,0,GCB-2942-2022,0.0,0000-0003-0106-2994
"Mills, Paul C.",100.0,4,481,77,1.016175,2,1,19.25,4,0,0,0,0,DFW-0633-2022,0.0,
"Heath, Scott",100.0,2,481,77,1.42035,1,0,38.5,2,0,0,0,0,EZJ-4167-2022,0.0,
"Khan, Sana Ullah",100.0,3,491,76,2.0078333333333336,0,2,25.333333333333332,2,0,0,0,0,KFY-0429-2024,0.0,
"Guan, Zhigiang",100.0,3,491,76,2.0112666666666668,3,0,25.333333333333332,3,0,0,0,0,CRN-2668-2022,0.0,
"Gharani, Kiarash",100.0,1,491,76,2.7592000000000003,1,1,76.0,1,0,0,0,0,CQK-5752-2022,0.0,
Giang Thu Vu,100.0,2,491,76,2.23855,2,0,38.0,2,2,0,0,0,JLR-3365-2023,0.0,0000-0002-8088-4912
"Li, Zili",100.0,4,491,76,0.83955,3,2,19.0,4,1,1,0,0,DTQ-2070-2022,0.0,0000-0003-4109-1693
"Perkins, Greg",100.0,1,491,76,2.0995,0,0,76.0,1,1,0,0,0,FQP-2637-2022,0.0,
"Dao, Vinh",85.71,7,497,75,0.5878571428571429,5,0,10.714285714285714,5,6,0,0,0,J-8974-2014,0.0,0000-0002-1036-1446
"Peyrache, Antonio",100.0,3,497,75,1.1098666666666668,3,0,25.0,3,1,0,0,0,FPE-4019-2022,0.0,
"Saha, Narottam",100.0,4,497,75,1.3623250000000002,3,0,18.75,3,3,0,0,0,CBV-9679-2022,0.0,0000-0002-7377-1928
"Grinham, Alistair",100.0,10,500,74,0.53982,6,8,7.4,5,1,0,0,0,FYP-4229-2022,0.0,0000-0001-8313-2276
"Wild, P.",100.0,3,500,74,1.1941,2,2,24.666666666666668,3,0,0,0,0,EFY-4006-2022,0.0,
"Worden, Sandy",100.0,2,500,74,2.4242500000000002,2,0,37.0,2,1,0,0,0,AAJ-8756-2020,0.0,0000-0002-8796-1968
"Jadav, Raj B.",100.0,1,503,73,2.7445,0,0,73.0,1,0,0,0,0,CVP-9901-2022,0.0,
"Liu, Yunjia",85.71,7,503,73,1.0550142857142857,7,3,10.428571428571429,6,3,0,0,0,FYH-3399-2022,0.0,0000-0002-1372-2606
"Atrens, Andrej",100.0,4,503,73,1.792275,4,0,18.25,4,3,1,0,0,A-1897-2008,0.0,0000-0003-0671-4082
"Yahyaei, Mohsen",100.0,1,503,73,3.7003000000000004,0,1,73.0,1,0,0,0,0,GKC-1021-2022,0.0,0000-0002-5607-7547
"McIntyre, Neil",87.5,8,503,73,0.5014125,4,0,9.125,4,7,0,0,0,F-8060-2013,0.0,0000-0002-3423-6754
"Elbadawi, Abdalwadood H.",100.0,2,508,72,1.89905,2,1,36.0,2,1,0,0,0,CQB-7018-2022,0.0,
"Islam, Naz Niamul",100.0,4,508,72,0.386025,2,0,18.0,3,4,0,0,0,ILR-8877-2023,0.0,
"Lai, John",100.0,2,508,72,1.3070000000000002,2,0,36.0,2,0,0,0,0,GCM-2761-2022,0.0,0000-0002-8019-7012
"O'Shea, P. J.",100.0,2,508,72,1.3070000000000002,2,0,36.0,2,0,0,0,0,DLA-1970-2022,0.0,
"Phillips, Tyson Govan",100.0,5,508,72,0.5952,5,1,14.4,4,0,0,0,0,IFJ-8900-2023,0.0,0000-0001-8729-0693
"Lee, WH",100.0,1,508,72,2.6140000000000003,1,1,72.0,1,0,0,0,0,FXA-4981-2022,0.0,0000-0001-5445-7039
"O'Malley, Elissa",100.0,2,508,72,1.9813,2,0,36.0,2,2,0,0,0,H-5670-2016,0.0,0000-0003-4146-3004
"Ejtemaei, Majid",100.0,2,515,71,1.7994500000000002,2,0,35.5,2,0,0,0,0,CPG-7511-2022,0.0,
"Zou, Zheng",100.0,2,515,71,1.3011000000000001,2,0,35.5,2,0,0,0,0,JSF-6760-2023,0.0,
"Ge, Huoqing",100.0,1,515,71,2.5776000000000003,0,0,71.0,1,0,0,0,0,D-2254-2013,0.0,
"Ossa-Moreno, Juan",100.0,1,515,71,2.9013,1,0,71.0,1,1,0,0,0,GBB-5877-2022,0.0,0000-0002-2773-0877
"Barth, James",100.0,3,515,71,0.9441333333333334,2,0,23.666666666666668,3,0,0,0,0,CGD-8024-2022,0.0,
"Khosravi-Farsani, Mojtaba",87.5,8,515,71,0.67245,1,0,8.875,4,1,0,0,0,FDE-1529-2022,0.0,
"Hampton, Marc A.",100.0,1,521,70,2.6317,1,0,70.0,1,0,0,0,0,CSZ-9970-2022,0.0,
"Fryer, Daniel Vidali",100.0,1,521,70,5.4935,0,0,70.0,1,1,0,0,0,GEB-5121-2022,0.0,0000-0001-6032-0522
"Head, Brian",66.67,3,521,70,1.0306666666666666,3,0,23.333333333333332,2,2,0,0,0,GDN-1837-2022,0.0,0000-0002-9915-0628
"Moradi, Arash",100.0,9,521,70,0.5264888888888889,2,1,7.777777777777778,5,4,0,0,0,AAE-1860-2022,0.0,0000-0002-8277-4274
"VERMA, HARSHAL",100.0,2,521,70,1.2585000000000002,0,1,35.0,2,0,0,0,0,HPD-8445-2023,0.0,
"Preller, Dawid",100.0,3,521,70,0.904,0,0,23.333333333333332,3,0,0,0,0,DMQ-5886-2022,0.0,
"Vo-Doan, T. Thang",100.0,5,527,69,1.63684,3,0,13.8,4,3,0,0,0,Y-9994-2019,0.0,0000-0002-5065-5887
"Cao, Song",100.0,1,527,69,4.0647,1,1,69.0,1,0,0,0,0,JRO-0005-2023,0.0,0000-0001-5437-1497
"Sun, Yong",100.0,8,527,69,0.3725125,1,1,8.625,6,6,4,0,0,GDP-9586-2022,0.0,
"Rezvani, Farshad Hashemi",100.0,7,527,69,0.3844,1,1,9.857142857142858,5,5,0,0,0,DZO-9193-2022,0.0,0000-0003-2028-4787
"Batalha, Nuno",100.0,2,527,69,0.66245,1,1,34.5,2,1,0,0,2,D-4102-2016,0.0,0000-0002-0087-8919
"Taha, Haitham",100.0,2,527,69,1.51245,2,0,34.5,2,2,0,0,0,IPL-8650-2023,0.0,0000-0002-3234-8322
"Taimre, Thomas",61.54,13,527,69,0.21503076923076922,6,1,5.3076923076923075,4,8,3,0,1,DYD-9559-2022,0.0,0000-0003-4470-7668
"Gorska, Carmen",100.0,3,534,68,1.3053666666666668,0,0,22.666666666666668,3,2,0,0,0,GFL-2393-2022,0.0,0000-0002-0841-748X
"Alpert, Frank",100.0,1,534,68,2.6129000000000002,1,0,68.0,1,1,0,0,0,DWL-1580-2022,0.0,0000-0002-0912-2261
"Su, Ao",100.0,5,534,68,0.70526,2,4,13.6,3,1,3,0,0,AAY-2224-2021,0.0,0000-0001-6762-4596
"GEAR, M",100.0,1,534,68,2.9810000000000003,1,1,68.0,1,0,0,0,0,DXD-6294-2022,0.0,0000-0003-1642-4038
"Prasetyo, Luisa",100.0,5,534,68,0.62004,5,1,13.6,4,0,0,0,0,DZH-3756-2022,0.0,0000-0003-1310-6077
"Vega-Garcia, Dennis",100.0,1,534,68,2.9810000000000003,1,0,68.0,1,0,0,0,0,ECK-4096-2022,0.0,
"Ambrey, Christopher L.",100.0,1,534,68,0.8136,1,1,68.0,1,0,0,0,0,FZC-4879-2022,0.0,0000-0002-3790-7509
"Yap, S. D.",100.0,3,541,67,0.9540000000000001,3,0,22.333333333333332,3,1,0,0,0,DXE-2879-2022,0.0,0000-0002-2173-9109
"Pollett, P. K.",100.0,1,541,67,0.5932000000000001,1,0,67.0,1,1,0,0,0,DWV-3177-2022,0.0,0000-0003-3513-1281
"Turner, J. C.",100.0,4,541,67,0.6462000000000001,2,0,16.75,4,1,0,0,0,EBV-5463-2022,0.0,
"Nasrallah, Fatima A.",100.0,2,541,67,1.5392000000000001,1,0,33.5,1,2,0,0,1,GCK-6632-2022,0.0,0000-0002-7385-9559
"Wyckhuys, Kris",100.0,1,545,66,2.4813,1,0,66.0,1,1,0,0,0,AAJ-4352-2020,0.0,0000-0003-0922-488X
"Collins, Nina",50.0,2,545,66,1.3305500000000001,1,0,33.0,1,1,0,0,0,ABC-3743-2021,0.0,
"Nordin, H.",100.0,1,545,66,2.5361000000000002,1,0,66.0,1,1,0,0,0,FRW-6878-2022,0.0,
"Hojati, Ahmad Tavassoli",100.0,3,545,66,0.8534333333333334,2,2,22.0,3,0,0,0,0,FAC-3615-2022,0.0,
"Wrigley, Cara",66.67,3,545,66,1.0096666666666667,3,0,22.0,2,0,0,0,0,DZF-6679-2022,0.0,0000-0001-7349-8469
"Straker, Karla",66.67,3,545,66,1.0096666666666667,3,0,22.0,2,0,0,0,0,AAM-3797-2021,0.0,0000-0002-6520-4173
"Landsberg, Michael J",100.0,1,545,66,0.6970000000000001,1,0,66.0,1,1,0,0,0,A-3363-2011,0.0,0000-0002-2464-990X
"Nazarathy, Yoni",60.0,15,545,66,0.20223333333333335,4,4,4.4,5,9,0,0,0,A-5023-2013,0.0,0000-0003-3071-8462
"Wang, Yue",100.0,3,545,66,1.7265333333333333,3,0,22.0,3,3,0,0,0,DVA-3591-2022,0.0,0000-0003-3372-0226
"Wang, Linsheng",80.0,5,545,66,1.35868,4,1,13.2,4,2,0,0,0,AAI-3118-2021,0.0,0000-0002-2650-7059
"Shimamoto, T.",100.0,3,555,65,0.8950333333333335,3,0,21.666666666666668,3,0,0,0,0,DRL-3867-2022,0.0,
"You, Lei",100.0,8,555,65,0.9481750000000001,4,4,8.125,6,2,0,0,0,EHY-3598-2022,0.0,
"Hurter, S.",83.33,6,555,65,2.300316666666667,5,3,10.833333333333334,5,2,0,1,0,CUN-7502-2022,16.67,
"Pounds, Paul",100.0,1,555,65,2.4976000000000003,0,0,65.0,1,0,0,0,0,IGI-8148-2023,0.0,
"Khan, Asaduzzaman",100.0,3,555,65,2.9305000000000003,1,0,21.666666666666668,2,2,1,0,0,F-8739-2010,0.0,0000-0003-0772-6122
"Chen, Haiwei",72.73,11,555,65,0.36025454545454544,1,6,5.909090909090909,6,2,1,0,0,KGZ-6856-2024,0.0,0000-0003-1590-7900
"Raji, Foad",100.0,4,555,65,0.8688750000000001,2,0,16.25,4,3,0,0,0,B-6565-2015,0.0,0000-0003-3512-8162
"Chen, Tong",100.0,8,555,65,1.7881250000000002,8,2,8.125,3,6,1,0,0,GSJ-2114-2022,0.0,0000-0001-7269-146X
"Syed-Ab-Rahman, Sharifah Farhana",100.0,1,555,65,5.101100000000001,0,0,65.0,1,0,0,0,0,K-4585-2019,0.0,0000-0001-8480-808X
"Lovell, Brian",100.0,1,564,64,2.4592,1,1,64.0,1,0,0,0,0,HUO-9257-2023,0.0,
"Lovell, C. A. Knox",100.0,3,564,64,1.0845,3,0,21.333333333333332,3,3,0,0,0,FMF-9324-2022,0.0,
"Zhang, Ruilian",100.0,4,564,64,1.5669,2,0,16.0,3,3,0,0,0,N-4087-2017,0.0,0000-0001-5064-1226
"Cramer, Andrew D.",100.0,3,564,64,0.8825333333333333,2,1,21.333333333333332,3,0,0,0,0,CMN-2057-2022,0.0,
"Wu, Miaomiao",100.0,2,564,64,3.1856,1,1,32.0,2,1,0,0,0,DTN-7996-2022,0.0,0000-0002-6572-6721
"Phinn, Stuart R",100.0,1,569,63,2.5401000000000002,1,0,63.0,1,1,0,0,0,J-8457-2013,0.0,0000-0002-2605-6104
"Patel, Archana",100.0,2,569,63,1.21695,1,0,31.5,2,1,0,0,0,FQE-3867-2022,0.0,
"McAlpine, Clive A",100.0,1,569,63,2.5401000000000002,1,0,63.0,1,1,0,0,0,A-3907-2010,0.0,0000-0003-0457-8144
"Qiu, Tengfei",100.0,4,569,63,1.682725,1,2,15.75,4,1,1,0,0,ABC-3877-2020,0.0,0000-0003-2566-8333
"Gibbons, Nicholas N.",85.71,7,569,63,0.4911714285714286,2,0,9.0,5,0,0,0,0,GCX-3321-2022,0.0,0000-0001-5206-1583
"Septianto, Felix",100.0,1,569,63,3.7112000000000003,1,0,63.0,1,1,0,0,0,I-7694-2019,0.0,0000-0002-7487-761X
"Hu, Huiming",100.0,1,569,63,8.6659,0,1,63.0,1,0,0,1,0,CUS-4066-2022,100.0,
"Cui, Yi",85.71,7,569,63,0.8051571428571428,6,2,9.0,4,3,0,0,0,HCW-4992-2022,0.0,0000-0002-1224-2440
"Khan, C.",100.0,2,577,62,1.2758,1,1,31.0,2,0,0,0,0,CYL-1151-2022,0.0,
"Alkhedhair, Abdullah M.",100.0,1,577,62,2.3309,1,0,62.0,1,0,0,0,0,FYX-3937-2022,0.0,0000-0002-2088-7820
"Nguyen, Phuong TM",100.0,3,577,62,0.9769000000000001,0,1,20.666666666666668,3,0,0,0,0,J-3288-2012,0.0,0000-0002-7163-7370
"Hodge, R. Anthony",100.0,1,577,62,2.3309,1,0,62.0,1,0,0,0,0,CUK-9778-2022,0.0,
"Toapanta, Tania",100.0,1,577,62,4.8657,1,0,62.0,1,1,0,0,0,GCV-5030-2022,0.0,0000-0002-4692-1564
"Kosasih, Keegan",100.0,1,577,62,2.3824,0,0,62.0,1,1,0,0,0,H-6633-2015,0.0,0000-0002-8791-2576
"Wood, Ian A",100.0,2,577,62,2.04855,2,0,31.0,2,2,0,0,0,A-5243-2012,0.0,0000-0002-0711-8189
"Chidurala, Annapoorna",100.0,1,577,62,2.4998,0,0,62.0,1,0,0,0,0,EPM-1508-2022,0.0,
"Wainwright, David J.",100.0,4,585,61,0.604875,4,1,15.25,3,1,0,0,0,HZA-8042-2023,0.0,
"Lee, Jaeho",77.78,9,585,61,1.007888888888889,4,5,6.777777777777778,4,2,1,0,0,DTH-8100-2022,0.0,0000-0002-9374-3350
"Rowan, Alan",100.0,1,585,61,3.5934000000000004,1,0,61.0,1,1,0,0,1,IGA-0493-2023,0.0,
"Bernard, McKenna",100.0,1,585,61,3.092,1,0,61.0,1,1,0,0,0,AAU-5221-2021,0.0,0000-0001-7092-4944
"O'Donnell, Chris",100.0,1,585,61,3.092,1,0,61.0,1,1,0,0,0,DVW-3364-2022,0.0,0000-0002-8004-450X
"Nadar, Cresha Gracy",100.0,1,590,60,3.0413,1,0,60.0,1,1,0,0,0,DXS-1375-2022,0.0,0000-0002-1316-6582
"Dawson, Grant K. W.",100.0,3,590,60,1.3276000000000001,0,2,20.0,3,0,0,0,0,DWR-9757-2022,0.0,0000-0002-4433-5254
"Mee, David",100.0,7,590,60,0.5715142857142858,4,0,8.571428571428571,5,2,0,0,0,L-4379-2019,0.0,
"Jiang, Yan",100.0,1,590,60,2.3055000000000003,1,1,60.0,1,0,1,0,0,IDJ-8068-2023,0.0,
"Le, Quang",83.33,6,590,60,0.5614,3,0,10.0,4,5,0,0,0,P-8408-2016,0.0,0000-0003-3616-3840
"Blakey, Idriss",100.0,3,590,60,0.9743666666666667,1,2,20.0,3,1,0,0,0,C-2801-2008,0.0,0000-0003-2389-6156
"a, d",81.82,11,590,60,0.9390636363636364,4,2,5.454545454545454,5,9,0,0,0,JMB-4701-2023,0.0,
"Abdullah, Sabah",100.0,2,597,59,1.29325,0,1,29.5,2,1,0,0,0,M-7921-2013,0.0,0000-0002-2584-992X
Di Yu,100.0,1,597,59,3.4756,1,0,59.0,1,1,0,0,0,C-2163-2009,0.0,0000-0002-1176-399X
"Dehghan-Manshadi, Ali",100.0,3,597,59,1.6118666666666668,0,1,19.666666666666668,3,2,1,0,0,DWB-2768-2022,0.0,0000-0002-9402-6732
"Shewan, Heather",100.0,1,597,59,2.2671,1,0,59.0,1,0,0,0,0,F-7488-2011,0.0,0000-0002-4405-679X
"Alsger, Azalden A.",100.0,1,597,59,2.2671,0,0,59.0,1,0,0,0,0,IAY-4273-2023,0.0,
"Nunes, Juliana Barbosa",100.0,3,597,59,0.8621333333333334,1,0,19.666666666666668,3,0,0,0,0,JAJ-8126-2023,0.0,
"Ledezma, Pablo",100.0,4,597,59,1.038,4,1,14.75,4,3,0,0,0,F-6606-2016,0.0,
"Walsh, Laurence James",100.0,5,597,59,0.9961399999999999,2,3,11.8,4,0,0,0,0,F-1210-2010,0.0,0000-0003-4623-1317
"Tao, Shiwei",100.0,3,597,59,2.5082666666666666,1,1,19.666666666666668,3,1,0,0,0,GCZ-7575-2022,0.0,0000-0001-9729-812X
"Yang, Yang",100.0,3,606,58,0.7599333333333332,1,0,19.333333333333332,3,3,0,0,1,IQQ-3140-2023,0.0,
"Fischer, Keelan",100.0,2,606,58,1.3542,2,0,29.0,2,2,0,0,0,EZG-4720-2022,0.0,
"Moshwan, Raza",100.0,2,606,58,1.31285,1,0,29.0,2,2,0,0,0,DXR-1972-2022,0.0,0000-0003-3392-3680
"Hyland-Wood, David",100.0,3,606,58,1.0868333333333335,2,0,19.333333333333332,3,1,0,0,0,CVR-1494-2022,0.0,
"Hasan, Mahmudul",100.0,3,606,58,0.9982000000000001,3,0,19.333333333333332,3,0,0,0,0,J-3300-2018,0.0,0000-0001-5782-6979
"Krata, Jaroslaw",100.0,2,606,58,1.4454,2,0,29.0,2,0,0,0,0,GBM-1420-2022,0.0,0000-0002-4528-7776
"McCurdie, Tara",100.0,2,612,57,1.21665,2,0,28.5,2,2,0,0,0,GBH-9209-2022,0.0,0000-0002-7700-702X
"Faturay, Futu",100.0,1,612,57,3.3578,1,0,57.0,1,1,0,0,0,T-1817-2019,0.0,0000-0001-5636-1794
"Bialkowski, Alina",100.0,3,612,57,1.1468666666666667,2,1,19.0,2,1,0,0,0,ABM-1179-2022,0.0,0000-0002-5465-1162
"Xu, Hui",100.0,6,612,57,0.5290666666666667,6,1,9.5,5,2,0,0,0,GJR-4976-2022,0.0,
"Peng, Lianli",100.0,1,612,57,4.4733,1,0,57.0,1,1,0,0,0,HTN-1007-2023,0.0,
"Russell, Hugh",100.0,4,612,57,0.9716750000000001,3,1,14.25,4,1,0,0,0,FXY-6349-2022,0.0,
"Marais, Brandon",100.0,1,612,57,2.1429,0,0,57.0,1,0,0,0,0,FJO-4024-2022,0.0,
"Dmyterko, Anastasia S. K.",100.0,1,612,57,2.2982,1,0,57.0,1,0,0,0,0,CNT-2825-2022,0.0,
"Lu, Chenglong",100.0,3,620,56,1.2068333333333334,3,0,18.666666666666668,3,2,0,0,0,JZA-1152-2024,0.0,0000-0002-8262-5076
"Sewell, Kim B.",100.0,1,620,56,2.1053,1,0,56.0,1,0,0,0,0,DQX-5108-2022,0.0,
"Yin, Huawu",100.0,2,622,55,1.1369500000000001,2,0,27.5,2,2,0,0,0,GBD-3874-2022,0.0,0000-0002-7583-4961
"Reddell, Thomas",100.0,1,622,55,2.2475,1,0,55.0,1,0,0,0,0,DMK-6774-2022,0.0,
"Meissner, Katie",100.0,1,622,55,7.5654,1,0,55.0,1,0,0,0,0,GCD-1275-2022,0.0,0000-0001-6337-3582
"Gravois, Uriah",100.0,2,622,55,1.0598999999999998,1,1,27.5,2,0,0,0,0,DWT-8248-2022,0.0,0000-0001-9759-0075
"Louis, Winnifred",100.0,1,622,55,2.4111000000000002,1,1,55.0,1,0,0,0,0,A-1968-2008,0.0,0000-0003-2996-982X
"Xian, He",100.0,1,622,55,2.4111000000000002,1,0,55.0,1,0,0,0,0,HGN-2684-2022,0.0,
"Kani, Kenya",100.0,1,622,55,3.24,1,0,55.0,1,1,0,0,0,FDW-4410-2022,0.0,
"Solarte, Angela",100.0,4,622,55,0.6525000000000001,0,0,13.75,3,3,0,0,0,DVX-0676-2022,0.0,
"Humphrey, Jacquelyn",100.0,1,622,55,7.5654,1,0,55.0,1,0,0,0,0,B-2379-2019,0.0,0000-0003-3085-9601
"Cameron, Ian T.",100.0,3,622,55,0.7630333333333335,1,0,18.333333333333332,3,2,0,0,1,IJC-7899-2023,0.0,
"Phelan, Anya (Anna)",100.0,1,622,55,7.5654,1,0,55.0,1,0,0,0,0,JZD-4468-2024,0.0,0000-0003-4341-9912
"Dobbins, Chelsea",100.0,1,622,55,2.2176,1,0,55.0,1,1,0,0,0,Q-9789-2019,0.0,0000-0001-9420-2452
"Papamanolis, Marty",100.0,1,634,54,2.2067,1,0,54.0,1,0,0,0,0,FQT-0253-2022,0.0,
"Segura-Salazar, Juliana",100.0,3,634,54,0.8069666666666667,3,0,18.0,3,3,0,0,0,AAP-2558-2021,0.0,0000-0003-2758-7983
"Perez, Larissa",100.0,5,634,54,0.72976,3,4,10.8,5,1,0,0,0,DTH-2625-2022,0.0,0000-0001-6650-8219
"Aremu, Oluseun",100.0,2,634,54,1.5124500000000003,2,0,27.0,2,0,0,0,0,M-7923-2019,0.0,0000-0001-8171-8097
"Naqvi, Syed Akbar Raza",100.0,4,634,54,1.7879500000000002,3,4,13.5,4,0,0,0,0,GWL-6926-2022,0.0,0000-0001-6424-3739
"Zheng, Xidong",76.92,13,634,54,0.7525307692307693,8,3,4.153846153846154,5,7,1,0,0,IQP-9117-2023,0.0,
"Ghamgosar, M.",100.0,1,634,54,2.2067,0,0,54.0,1,1,0,0,0,DVW-5852-2022,0.0,0000-0003-3176-6220
"Muir, Sean",100.0,1,634,54,2.0301,1,1,54.0,1,0,0,0,0,DJX-0457-2022,0.0,
"Chen, Weitong",100.0,2,634,54,2.05045,1,0,27.0,2,2,0,0,0,DVY-9603-2022,0.0,0000-0003-1001-7925
"Rahaman, Md. Habibur",100.0,2,643,53,2.5523000000000002,2,0,26.5,2,1,0,0,0,GCZ-0908-2022,0.0,0000-0001-6932-1505
"Nogita, Kazuhiro",100.0,5,643,53,0.51684,3,3,10.6,4,2,0,0,0,GCI-2945-2022,0.0,0000-0002-0721-6600
"Feng, Yufan",100.0,1,643,53,2.6865,1,0,53.0,1,1,0,0,0,KRE-2385-2024,0.0,0000-0002-3449-6636
"Horberry, Tim",100.0,4,643,53,0.74265,2,3,13.25,3,0,0,0,0,EYR-3452-2022,0.0,
"Zheng, Hang",100.0,2,643,53,1.2206000000000001,2,0,26.5,2,2,0,0,0,G-9010-2012,0.0,
"Goode, Tristan",100.0,2,648,52,1.3076,0,0,26.0,2,1,0,0,0,EWN-3284-2022,0.0,
