Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Foo, Kae Ken",100.0,10,225,133,0.77519,9,0,13.3,6,5,0,0,0,DXM-0374-2022,0.0,0000-0002-6015-0911
"Vaculik, Jaroslav",100.0,7,226,131,0.8347,1,3,18.714285714285715,5,2,0,0,0,GDB-5688-2022,0.0,0000-0003-2118-4657
"Stephens, Mark",100.0,5,227,129,1.26624,3,5,25.8,4,0,1,0,0,GDM-9238-2022,0.0,0000-0001-7350-6430
"Lim, Jin Han",100.0,7,228,128,0.7707857142857143,6,0,18.285714285714285,7,0,0,0,0,DCH-2445-2022,0.0,
"Malakooti, Seyed-Ali",100.0,10,228,128,0.63852,5,3,12.8,6,3,0,0,0,U-4627-2019,0.0,0000-0003-4808-0356
"Zander, Anthony C.",90.91,11,230,126,0.7286454545454546,7,3,11.454545454545455,7,6,0,0,0,GIS-8937-2022,0.0,
"Parvez, Mohammad",100.0,3,231,123,1.8562,2,0,41.0,3,2,0,0,0,DTT-8153-2022,0.0,0000-0003-1848-7948
"Chin, Rey",81.82,11,232,121,1.1784272727272727,6,7,11.0,6,2,0,0,0,HZZ-1789-2023,0.0,0000-0002-2709-4321
"Mansouri, Negar",100.0,2,233,120,1.01245,2,0,60.0,2,1,0,0,0,X-1195-2019,0.0,0000-0002-1051-5417
"Yang, Yize",70.0,10,234,117,0.64519,8,3,11.7,5,6,0,0,0,DUC-4810-2022,0.0,0000-0003-1061-1668
"Arakawa Martins, Larissa",100.0,3,235,115,1.9749999999999999,2,0,38.333333333333336,2,0,0,0,0,AAW-6089-2021,0.0,0000-0003-3224-8556
"Pendleton, Phillip",100.0,5,236,114,0.9030800000000001,4,4,22.8,4,1,0,0,0,DWD-7330-2022,0.0,0000-0003-1031-8170
"Cheng, Cheng",100.0,3,237,111,2.7039000000000004,3,3,37.0,3,0,0,0,0,AAE-3257-2019,0.0,0000-0001-5435-227X
"Chowdhury, Abdullahi",100.0,4,237,111,1.9429250000000002,3,1,27.75,4,0,0,0,3,AAA-6423-2022,0.0,0000-0001-7237-1642
"Skene, David M.",100.0,4,237,111,1.3478750000000002,3,2,27.75,4,1,0,0,0,DTH-1932-2022,0.0,
"Pour, Ali Fallah",100.0,4,240,109,1.4675,3,2,27.25,3,2,0,0,0,FQQ-6977-2022,0.0,
"Brookes, Justin D",100.0,2,240,109,2.04895,1,2,54.5,2,0,2,0,0,G-4270-2013,0.0,0000-0001-8408-9142
"Plewa, Carolin",100.0,2,240,109,2.06495,1,0,54.5,2,2,0,0,0,DXG-1338-2022,0.0,0000-0002-4570-0065
"Amegavi, George Babington",100.0,2,243,107,3.2984,2,0,53.5,2,2,0,0,0,DTW-6250-2022,0.0,0000-0002-9165-1954
"Lambert, Martin F.",100.0,6,244,106,1.38885,4,1,17.666666666666668,6,2,0,0,0,ILY-3048-2023,0.0,
"Knowling, Matthew",100.0,5,244,106,0.9844600000000001,5,2,21.2,5,2,0,0,0,AAI-1119-2021,0.0,0000-0002-7273-3495
"Sharifi, Ehsan",100.0,4,244,106,1.7530000000000001,3,2,26.5,4,0,0,0,0,KCK-7717-2024,0.0,
"Dizaji, Hamed Sadighi",100.0,4,244,106,2.231125,4,0,26.5,3,4,0,0,0,DVM-6013-2022,0.0,
"Chen, Yujie",100.0,3,248,105,1.9936333333333334,1,2,35.0,3,0,1,0,0,ISY-0507-2023,0.0,0000-0002-6588-6266
"JAFARI, AZADEH",100.0,9,249,104,0.6815111111111112,3,2,11.555555555555555,5,2,0,0,0,ADG-3971-2022,0.0,0000-0003-1951-6106
"Zheng, Wei",100.0,4,249,104,1.6706,4,3,26.0,4,1,0,0,0,GND-1746-2022,0.0,0000-0002-6422-2310
"Yu, Jin",100.0,2,251,103,1.9245500000000002,2,0,51.5,2,0,0,0,0,EIG-4597-2022,0.0,
"Russell, Thomas",85.71,7,251,103,0.6949142857142857,3,1,14.714285714285714,4,4,2,0,0,HJA-8890-2022,0.0,
"Yeung, Carman",100.0,3,253,101,1.8545,2,0,33.666666666666664,3,0,0,0,0,CIE-0857-2022,0.0,
"Li, Yao",100.0,2,253,101,1.9460000000000002,2,1,50.5,2,0,0,0,0,DDL-7045-2022,0.0,
"Rehman, Mubeen Abdur",100.0,2,255,100,9.07205,2,0,50.0,2,2,0,1,0,GVY-4963-2022,50.0,0000-0001-9007-9880
"Shi, Javen Qinfeng",100.0,12,256,99,1.2634583333333333,11,1,8.25,6,9,1,0,0,FXC-4136-2022,0.0,0000-0002-9126-2107
"Gautam, Deepak",100.0,2,257,98,1.804,0,0,49.0,2,1,0,0,0,R-4307-2019,0.0,0000-0003-2852-4204
"Hartnett, John G",100.0,11,257,98,0.3444909090909091,4,4,8.909090909090908,6,4,0,0,1,F-7037-2010,0.0,0000-0002-0718-1727
"Li, Jiawen",81.25,16,257,98,0.64910625,4,12,6.125,5,0,0,0,0,AAR-8988-2021,0.0,0000-0003-3684-4785
"Hu, Kunsheng",100.0,3,260,97,3.3628666666666667,2,1,32.333333333333336,3,2,0,1,0,FBE-4904-2022,33.33,
"Haskett, Matthew H.T.",100.0,3,260,97,1.1738666666666668,3,0,32.333333333333336,3,0,0,0,0,A-9784-2011,0.0,
"Macpherson, Gregory",100.0,1,260,97,3.5216000000000003,1,0,97.0,1,1,0,0,0,FKJ-8751-2022,0.0,
"Shahpari, Morteza",66.67,12,263,96,0.327425,5,3,8.0,5,2,0,0,1,C-6102-2009,0.0,0000-0003-4868-7254
"Aryan, Pouria",100.0,3,263,96,1.5584,3,0,32.0,3,1,0,0,0,EJT-3822-2022,0.0,
Nguyen Tuong Long,100.0,7,265,95,0.9140857142857143,2,1,13.571428571428571,5,4,0,0,1,FLF-3932-2022,0.0,
"Rashidi, Mohammad",100.0,3,265,95,1.5037666666666667,0,2,31.666666666666668,2,1,0,0,0,KDG-8376-2024,0.0,0000-0001-9206-9336
"Yee, Kelly",100.0,5,265,95,3.7317800000000005,5,0,19.0,5,3,0,1,0,DZC-1052-2022,20.0,0000-0002-2975-7678
"Zainarry, Siti Nailah Mastura",100.0,2,268,93,2.88235,1,2,46.5,2,0,0,0,0,AAU-9757-2020,0.0,
"Peng, Shi",100.0,7,268,93,0.7105571428571429,7,5,13.285714285714286,5,1,0,0,0,AAP-7926-2021,0.0,0000-0002-3333-0458
"Karimi-Arpanahi, Sahand",100.0,7,270,92,0.9380714285714287,3,0,13.142857142857142,5,6,0,0,0,AAO-7949-2020,0.0,0000-0002-7607-6314
"Hess, Nadia",100.0,1,270,92,3.4588,1,0,92.0,1,0,0,0,0,CTO-9393-2022,0.0,
"Mohabuth, Munawwar",100.0,4,272,91,1.03485,3,1,22.75,4,0,0,0,0,DHK-1411-2022,0.0,
"Kay, B.",100.0,1,273,90,3.6778,1,0,90.0,1,1,0,0,0,DYH-2665-2022,0.0,0000-0002-9738-7277
"Shearer, Cameron",100.0,6,273,90,0.83635,3,1,15.0,5,4,0,0,1,F-7265-2014,0.0,0000-0002-8192-3696
"LE, LINH A",100.0,5,275,87,0.79288,3,5,17.4,3,0,0,0,0,G-4385-2016,0.0,0000-0002-3560-7481
"Garg, Ravi",100.0,1,275,87,3.1585,1,0,87.0,1,0,0,0,0,HPK-5580-2023,0.0,
"Morton, Benjamin J.",100.0,2,275,87,1.8117999999999999,2,0,43.5,2,1,0,0,0,DJT-0157-2022,0.0,
"Dunnigan, L",100.0,2,275,87,1.9069500000000001,2,0,43.5,2,2,0,0,0,CMZ-0096-2022,0.0,
"Perdomo, Maria E Gonzalez",100.0,3,279,86,1.3143333333333336,1,0,28.666666666666668,3,0,0,0,0,G-1612-2016,0.0,0000-0002-0776-3364
"Keller, Michael Anthony",100.0,3,279,86,1.1316333333333333,1,1,28.666666666666668,3,0,0,0,0,IEY-4834-2023,0.0,
"Lawry, D.",100.0,1,281,85,3.4272,1,0,85.0,1,0,0,0,1,DDZ-9035-2022,0.0,
"Yaghmaee, Pouria",100.0,3,282,84,0.36290000000000006,0,0,28.0,3,1,0,0,0,GKK-4666-2022,0.0,
"Lee, Leok",83.33,6,282,84,0.91325,5,2,14.0,5,0,1,0,0,DUM-5118-2022,0.0,0000-0002-9720-950X
"Leknys, Ryan",100.0,1,284,83,3.1204,1,0,83.0,1,0,0,0,0,DCC-1717-2022,0.0,
"Hassan, Kamrul",100.0,3,284,83,1.1413,3,0,27.666666666666668,3,0,0,0,0,HLF-7714-2023,0.0,0000-0002-0546-9719
"DAREH BAGHI, ALIREZA",100.0,3,284,83,2.032266666666667,0,2,27.666666666666668,3,1,0,0,0,IAM-7779-2023,0.0,
"Day, Jareth",100.0,1,287,82,2.9770000000000003,0,0,82.0,1,0,0,0,0,EQX-8023-2022,0.0,
"Baroudi, Bassam (Sam)",100.0,6,287,82,1.0331666666666666,6,3,13.666666666666666,4,0,0,0,0,F-4652-2013,0.0,0000-0002-1941-9763
"Iqbal, Azhar",100.0,4,287,82,0.8225250000000001,4,0,20.5,4,3,0,0,0,E-8749-2011,0.0,0000-0002-5221-9384
"Carageorgos, Themis",100.0,3,287,82,1.0807,2,1,27.333333333333332,2,1,0,0,0,EQC-0636-2022,0.0,
"Pinapati, Sree Pramod",100.0,6,291,81,0.6195666666666667,1,4,13.5,4,0,0,0,0,GFT-3236-2022,0.0,0000-0003-0638-7704
"Sathyan, Thuraiappah",100.0,2,291,81,1.4703500000000003,1,2,40.5,2,0,0,0,1,C-1007-2011,0.0,
"Assimi, Hirad",100.0,4,293,80,0.878325,3,1,20.0,4,1,0,0,0,O-8366-2018,0.0,0000-0002-0548-2921
"Kaniyal, Ashok A.",100.0,3,293,80,0.9801666666666667,3,0,26.666666666666668,3,0,0,0,1,FCP-1704-2022,0.0,
"Hui, Yue",100.0,2,295,79,4.960800000000001,1,1,39.5,2,1,0,1,0,HOC-2215-2023,50.0,0000-0002-1057-5671
"Hardy, P.",100.0,2,295,79,1.60705,2,1,39.5,2,0,0,0,0,CSW-8399-2022,0.0,
"Al-Khulaidi, Rami",100.0,1,297,78,3.1874000000000002,0,0,78.0,1,1,0,0,0,L-9541-2019,0.0,0000-0002-2978-0843
"Farivar, Farzaneh",100.0,1,297,78,4.5948,1,1,78.0,1,0,0,0,0,EUS-7406-2022,0.0,
"Yap, Pei Lay",100.0,1,297,78,4.5948,1,1,78.0,1,0,0,0,0,AAU-7323-2020,0.0,0000-0001-7346-8139
"Auyoong, Yow Loo",100.0,1,297,78,4.5948,1,1,78.0,1,0,0,0,0,ENX-7508-2022,0.0,
"Gunawan, Indra",100.0,5,297,78,1.15516,4,1,15.6,5,0,0,0,0,JFQ-3072-2023,0.0,0000-0001-7357-509X
"Pokalai, Kunakorn",100.0,2,297,78,1.6576,1,0,39.0,2,0,0,0,0,FVO-5715-2022,0.0,
Quoc Hung Dang,83.33,6,303,77,1.4932166666666669,3,3,12.833333333333334,5,0,0,0,0,GCW-4457-2022,0.0,0000-0002-5613-6594
"Liao, Zhibin",100.0,4,303,77,1.0779500000000002,3,1,19.25,4,1,0,0,0,DTY-8275-2022,0.0,0000-0003-0305-2079
"Xie, Yutong",75.0,8,305,76,2.0954125,5,2,9.5,4,3,1,1,0,KLW-9417-2024,12.5,0000-0002-6644-1250
"Stocks, Nigel P",100.0,2,306,75,1.5044,1,0,37.5,2,0,0,0,0,I-1083-2012,0.0,0000-0002-9018-0361
"Bastian, T. J.",100.0,1,306,75,3.024,0,0,75.0,1,0,0,0,0,IJY-3540-2023,0.0,
"Kwong, Philip",100.0,1,306,75,1.4325,0,0,75.0,1,1,0,0,0,DBC-1730-2022,0.0,
"Lin, Ting-han",85.71,7,306,75,0.6539714285714285,3,3,10.714285714285714,5,1,0,0,0,KFK-2597-2024,0.0,0009-0009-3057-4877
"Huang, Linsen",76.92,13,306,75,0.7042692307692308,7,2,5.769230769230769,6,1,0,0,0,FYY-3215-2022,0.0,0000-0002-2149-8755
"Yfantidis, N.",100.0,1,306,75,3.024,0,0,75.0,1,0,0,0,0,GJO-3374-2022,0.0,
"Tavakkoli, Ehsan",100.0,2,312,74,2.1374500000000003,2,1,37.0,2,1,0,0,0,AAE-7842-2019,0.0,0000-0002-2676-6018
"O'Connor, Patrick",100.0,3,313,73,2.5266333333333333,3,1,24.333333333333332,3,2,0,0,0,A-1943-2009,0.0,0000-0002-8966-9370
"Mosley, Luke M.",100.0,2,314,72,1.3663,2,1,36.0,2,0,0,0,0,DVE-3422-2022,0.0,0000-0002-7446-8955
"Chappell, James M.",100.0,3,314,72,0.9277333333333333,3,0,24.0,3,2,0,0,0,EPU-0207-2022,0.0,
"Chen, Kexun Kenneth",100.0,1,314,72,2.903,1,0,72.0,1,1,0,0,0,GXB-4983-2022,0.0,0000-0002-6280-0391
"Tan, Yan",100.0,2,314,72,1.70565,2,0,36.0,2,2,0,0,0,KFP-8685-2024,0.0,0000-0002-4013-1713
"Bates, Bevan",100.0,1,314,72,0.6375000000000001,0,0,72.0,1,1,0,0,0,ICF-5878-2023,0.0,
"Ottaway, D.J.",100.0,5,314,72,0.8231400000000001,3,4,14.4,4,1,0,0,0,DVV-2047-2022,0.0,0000-0001-6794-1591
"Zaragoza, Julio",100.0,1,320,71,2.6693000000000002,0,0,71.0,1,1,0,0,0,EFY-5699-2022,0.0,
"Kuo, Yien-Lik",100.0,6,320,71,0.81975,0,1,11.833333333333334,6,2,0,0,0,FHD-8361-2022,0.0,
"Bartsch, Katharine",100.0,2,320,71,2.09125,2,0,35.5,2,1,0,0,0,DVS-3902-2022,0.0,0000-0001-7395-6669
"Al-Saadi, Hassan",100.0,1,320,71,2.9013,1,0,71.0,1,0,0,0,0,T-7234-2019,0.0,
"Hu, Qichang",100.0,1,324,70,2.8224,1,1,70.0,1,0,0,0,0,CWF-0440-2022,0.0,
"Lau, Dennis H",100.0,1,324,70,2.8605,1,0,70.0,1,1,0,0,0,G-6234-2013,0.0,0000-0003-3803-8429
"Xia, Bing",100.0,3,326,69,1.8723666666666665,2,0,23.0,2,1,0,0,0,KIE-2426-2024,0.0,
"Young, Mike",100.0,1,326,69,2.8196000000000003,1,0,69.0,1,1,0,0,0,Q-6021-2018,0.0,0000-0001-8205-689X
"Nafisi, Shahrooz",100.0,2,328,68,2.6682500000000005,0,2,34.0,2,0,0,0,0,GQS-3030-2022,0.0,0000-0002-7398-4085
"Bashar, Iftekhair Ibnul",100.0,1,329,66,2.697,1,0,66.0,1,0,0,0,0,I-5406-2014,0.0,0000-0002-3816-6431
"Al-Ashwal, Waddah",100.0,4,330,65,0.614225,2,0,16.25,4,2,0,0,0,EJJ-2311-2022,0.0,
"Li, Jiawen",80.0,5,330,65,1.25366,3,1,13.0,3,3,0,0,2,GXM-4761-2022,0.0,
"Kirch, Thomas",100.0,4,330,65,0.8103250000000001,1,0,16.25,4,1,0,0,0,CZI-6377-2022,0.0,
"Borazjnai, sara",100.0,4,330,65,0.84455,3,0,16.25,4,3,2,0,0,AAD-4743-2020,0.0,0000-0003-3701-8143
"Islam, Syed Imranul",100.0,3,334,64,1.1060333333333332,2,0,21.333333333333332,3,0,0,0,0,FXW-9818-2022,0.0,0000-0001-9476-8333
"Ji, Pan",100.0,1,334,64,2.4061,1,1,64.0,1,0,0,0,0,AAE-6930-2020,0.0,
"Cole, Martin",100.0,1,334,64,2.5805000000000002,1,0,64.0,1,0,0,0,0,AAC-6408-2020,0.0,
"Neishaboor, Mandi Tavakkoli",100.0,1,334,64,2.6153,0,0,64.0,1,1,1,0,0,DJW-4509-2022,0.0,
"Marshall, Jon A.",100.0,1,334,64,2.6153,1,0,64.0,1,0,0,0,0,JDG-3571-2023,0.0,
"Andjelkovic, Ivan",100.0,1,339,63,2.7618,1,1,63.0,1,0,0,0,0,O-9784-2016,0.0,0000-0002-4570-0540
"Kavetski, Dmitri",100.0,3,340,62,1.1098333333333334,3,1,20.666666666666668,3,1,0,0,0,CYI-1138-2022,0.0,
Hue Quoc Pho,100.0,1,340,62,1.7127000000000001,1,0,62.0,1,1,0,0,0,FSB-3084-2022,0.0,
"Yongliang, Qiao",75.0,8,342,61,0.6525875000000001,4,1,7.625,4,7,0,0,0,F-8951-2018,0.0,0000-0003-2142-0154
"Gao, Qiang",100.0,5,342,61,2.4583800000000005,5,2,12.2,4,3,0,0,0,HRD-0479-2023,0.0,0000-0003-3546-5054
"Burton, Rachel A",100.0,4,342,61,0.885625,2,0,15.25,4,1,0,0,0,C-4441-2011,0.0,0000-0002-0638-4709
"Sowa, Derrick Martin Adjei",100.0,3,342,61,0.8198333333333334,1,1,20.333333333333332,3,1,0,0,0,DUA-1205-2022,0.0,
"Png, Gretel M.",100.0,2,346,60,1.2835,1,1,30.0,2,1,0,0,0,DNQ-8815-2022,0.0,
"Luiten, Andre N",100.0,6,346,60,0.3954,4,1,10.0,4,4,0,0,1,G-5737-2011,0.0,0000-0001-5284-7244
"Pham, H.",100.0,1,346,60,3.0413,0,0,60.0,1,0,0,0,0,FQE-8728-2022,0.0,
"Kellett, Jon",100.0,1,346,60,2.6303,1,0,60.0,1,1,0,0,0,DWW-9517-2022,0.0,0000-0002-0762-4778
Thi Kim Phuong Nguyen,100.0,1,346,60,2.1783,1,0,60.0,1,0,0,0,0,INO-5833-2023,0.0,
"Reisabadi, Mohammadreza Zare",100.0,4,346,60,0.7897250000000001,2,3,15.0,3,1,0,0,0,EAN-5461-2022,0.0,0000-0001-8182-6960
"Guerrero, Byron",100.0,5,352,59,1.32952,4,0,11.8,4,1,0,0,0,FYW-3502-2022,0.0,0000-0001-7890-6265
"Jia, Guangan",100.0,1,352,59,2.411,1,0,59.0,1,1,0,0,0,CVQ-1159-2022,0.0,
"Hughes, James M.",100.0,5,354,58,0.71682,5,3,11.6,4,0,0,0,0,ITN-0713-2023,0.0,0000-0002-0282-6565
"Hill, G. C.",100.0,1,354,58,2.2287,1,0,58.0,1,1,1,0,6,HZY-1532-2023,0.0,0000-0001-8881-6802
"Bhaskara, Adella",100.0,2,354,58,1.02895,0,2,29.0,2,0,0,0,0,ELV-8791-2022,0.0,
"WANG, SHAOBIN",90.91,11,354,58,1.1399727272727274,11,1,5.2727272727272725,5,8,0,0,0,Z-1810-2018,0.0,0000-0002-6699-9406
"Ong, Oscar",100.0,4,354,58,3.457475,4,0,14.5,4,3,0,0,0,JXL-2648-2024,0.0,
"Salomon, M. J.",100.0,4,354,58,1.4961250000000001,4,1,14.5,4,0,0,0,0,DPK-6427-2022,0.0,
"Kasprzak, Peter",100.0,1,360,57,2.0694,1,0,57.0,1,0,0,0,0,FCN-8728-2022,0.0,
"Amirian, Tammy",100.0,2,361,56,1.1884000000000001,0,2,28.0,2,0,0,0,0,FZI-6729-2022,0.0,0000-0003-3857-0300
"Hashemi, Abolfazl",77.78,9,361,56,0.5856333333333335,5,3,6.222222222222222,4,0,1,0,0,CUI-1474-2022,0.0,
"Pham, Dinh",100.0,1,361,56,3.2989,1,0,56.0,1,1,0,0,1,IMV-7370-2023,0.0,
"Rothmore, Paul",66.67,6,361,56,0.3724,4,2,9.333333333333334,4,2,0,0,0,I-2735-2019,0.0,0000-0002-5780-3440
"Chen, Feng",100.0,3,361,56,1.3475000000000001,1,0,18.666666666666668,3,1,0,0,0,FZP-0894-2022,0.0,0000-0003-1800-8441
"Davey, Samuel",100.0,5,366,55,0.44242,3,1,11.0,4,2,0,0,0,CNJ-4558-2022,0.0,
"Hanson-Easey, Scott",100.0,2,366,55,1.26675,1,2,27.5,2,0,0,0,0,CCE-3229-2022,0.0,0000-0002-5767-0545
"Nitschke, Monika",100.0,2,366,55,1.26675,1,2,27.5,2,0,0,0,0,GNP-3597-2022,0.0,0000-0002-8524-7867
"Vidler, James",88.89,9,369,54,0.5636666666666668,7,2,6.0,4,0,0,0,0,DYY-2130-2022,0.0,0000-0002-6564-0813
"Liu, Huajian",100.0,2,370,53,1.35355,1,1,26.5,2,1,0,0,0,DWK-4876-2022,0.0,0000-0002-9477-4132
"Bawden, Nathaniel",100.0,2,370,53,1.4234000000000002,2,1,26.5,2,1,0,0,0,CFS-5237-2022,0.0,
"Simpson, Angus",66.67,3,370,53,0.7428,1,0,17.666666666666668,2,0,0,0,0,IPL-5505-2023,0.0,
"Chen, Weitong",100.0,2,370,53,1.7506,1,0,26.5,2,1,0,0,0,JXG-2678-2024,0.0,0000-0002-7445-1950
"Soong, Wen L.",90.0,10,370,53,0.84275,8,5,5.3,4,5,1,0,0,FWD-1520-2022,0.0,
"Yang, Bo",60.0,5,375,52,0.80092,2,2,10.4,3,1,0,0,0,EHN-8513-2022,0.0,
"Mehrabian, Nazgol",100.0,3,375,52,1.0496333333333334,3,0,17.333333333333332,3,2,0,0,0,DXV-5793-2022,0.0,0000-0002-1234-3305
"Griffith, Michael",100.0,3,375,52,0.7458666666666667,0,1,17.333333333333332,3,1,0,0,0,EVZ-5607-2022,0.0,
"Battams, Samantha",100.0,1,375,52,0.48650000000000004,1,1,52.0,1,0,0,0,0,DUA-5872-2022,0.0,0000-0003-4433-0530
"Mir, Arash",100.0,3,375,52,0.7241666666666667,2,1,17.333333333333332,3,0,0,0,0,HKO-0091-2023,0.0,
"Wilson, David",100.0,4,375,52,0.5379750000000001,3,0,13.0,3,3,0,0,0,KGD-6227-2024,0.0,0000-0001-9454-951X
"Mazumdar, Jagannath",100.0,1,381,51,1.9597,0,0,51.0,1,1,0,0,0,DFM-3927-2022,0.0,
"Munch, Jesper",100.0,1,381,51,2.0841000000000003,1,1,51.0,1,0,0,0,0,FMV-7865-2022,0.0,
"Chequer, Larissa",83.33,6,381,51,0.5024333333333334,5,1,8.5,4,2,1,0,0,FYO-9947-2022,0.0,0000-0003-0316-9170
"Malouf, Andrew",100.0,1,381,51,2.0841000000000003,1,1,51.0,1,0,0,0,0,DGV-6567-2022,0.0,
"Hebert, Nicolas Bourbeau",100.0,3,385,50,0.6655000000000001,3,0,16.666666666666668,3,2,0,0,0,DXC-3223-2022,0.0,0000-0002-6168-8510
"Tung, Tran Thanh",100.0,2,385,50,1.89255,2,1,25.0,2,1,0,0,0,DVN-2079-2022,0.0,0000-0002-1535-5109
"Battye, D. L.",100.0,1,385,50,1.8798000000000001,1,0,50.0,1,0,0,0,0,CDU-3229-2022,0.0,
"Akdag, Selahattin",100.0,2,388,49,1.7955,2,0,24.5,2,0,0,0,0,CBR-5559-2022,0.0,
"Zhang, Chi",100.0,3,389,48,1.1280666666666666,1,1,16.0,3,0,0,0,0,DWY-5607-2022,0.0,0000-0001-8932-0526
"Hu, Eric",70.0,10,389,48,0.7127700000000001,8,1,4.8,4,5,1,0,0,KCA-4538-2024,0.0,0009-0000-8603-6001
"Balasuriya, Sanjeeva",100.0,4,389,48,0.31932499999999997,3,0,12.0,3,2,0,0,0,GAA-9370-2022,0.0,0000-0002-3261-7940
"Kravchuk, Olena",100.0,3,389,48,1.0500333333333334,3,1,16.0,2,0,0,0,0,GBD-1281-2022,0.0,0000-0001-5291-3600
"Carpenter, Harry J.",100.0,2,389,48,1.48225,1,2,24.0,2,0,0,0,0,CLB-5148-2022,0.0,0000-0003-0178-9368
"Al-Sarihi, A.",100.0,2,389,48,1.09325,0,0,24.0,2,1,1,0,0,DTT-1580-2022,0.0,0000-0001-7075-0526
"DAVIS, BR",100.0,4,389,48,0.46792500000000004,0,2,12.0,3,1,0,0,0,DVR-5271-2022,0.0,0000-0002-5542-5909
"Taylor, Dennis K.",100.0,2,396,47,1.38435,2,0,23.5,2,0,0,0,0,CDI-6781-2022,0.0,
"Skouroumounis, George K.",100.0,2,396,47,1.38435,2,0,23.5,2,0,0,0,0,FYE-0644-2022,0.0,
"Lucas, Wade",100.0,3,396,47,0.6759000000000001,0,2,15.666666666666666,3,1,0,0,0,DEI-0295-2022,0.0,
"Khosravian, Alireza",100.0,2,396,47,0.92005,2,0,23.5,2,2,0,0,0,CZB-9316-2022,0.0,
"Arshad, Muhammad Yousaf",100.0,6,396,47,1.9308666666666667,2,2,7.833333333333333,4,4,1,0,0,HTL-3054-2023,0.0,0000-0002-2081-0057
"Lawrence, Nick",100.0,5,396,47,0.38254,2,2,9.4,3,0,0,0,0,GAV-0443-2022,0.0,0000-0001-5914-3143
"Pincus, Jonathan",100.0,1,396,47,1.7063000000000001,1,0,47.0,1,0,0,0,1,HWK-2540-2023,0.0,
"Kwiatkowski, M",100.0,2,396,47,1.38435,2,0,23.5,2,0,0,0,0,CZO-8346-2022,0.0,
"Ye, J.",100.0,2,396,47,1.04875,2,0,23.5,2,1,0,0,0,GII-4184-2022,0.0,
"Xu, Limin",100.0,5,405,46,0.35166000000000003,4,2,9.2,3,1,0,0,0,JPH-9102-2023,0.0,0000-0003-1491-7058
"Beinke, Scott K.",100.0,3,405,46,0.6832333333333334,2,0,15.333333333333334,3,3,0,0,0,CED-1831-2022,0.0,
"Jafarian, Mehdi",80.0,10,405,46,0.9411900000000001,6,1,4.6,4,4,0,0,0,FCA-6416-2022,0.0,
"Schacht, U.",100.0,2,408,45,0.9244500000000001,1,2,22.5,2,0,0,0,0,DQD-6777-2022,0.0,
"SEIDEL, CL",100.0,1,409,44,1.6542000000000001,1,0,44.0,1,1,0,0,0,DQS-8154-2022,0.0,
"Dong, Ky Anh",100.0,1,409,44,1.6907,0,0,44.0,1,0,0,0,0,CMP-4807-2022,0.0,
"Chen, Hsiang-Ting",100.0,3,409,44,1.1853666666666667,3,0,14.666666666666666,3,3,0,0,0,W-9252-2019,0.0,0000-0003-0873-2698
"Sohan, A S M Muhtasim Fuad",80.0,5,409,44,0.9397400000000001,0,2,8.8,3,3,0,0,0,ABF-1881-2021,0.0,0000-0002-0490-1119
"Manser, Martin",100.0,1,409,44,1.6907,0,0,44.0,1,0,0,0,0,DFI-0003-2022,0.0,
"Fanciulli, Andrea",100.0,3,409,44,0.58,2,0,14.666666666666666,3,3,0,0,0,CPW-9463-2022,0.0,
"Crossman, Neville D.",100.0,1,409,44,0.4647,1,0,44.0,1,1,0,0,0,DVJ-5262-2022,0.0,0000-0002-8002-3450
"Schubert, Benjamin",100.0,4,409,44,0.9429000000000001,4,0,11.0,4,0,0,0,0,AAT-6953-2021,0.0,
"Li, Guanjie",100.0,2,417,43,1.1113000000000002,2,1,21.5,1,0,0,0,0,HQV-7635-2023,0.0,0000-0003-0955-5355
"Lin, Jingkai",100.0,3,418,42,0.7532333333333333,1,0,14.0,3,2,0,0,0,KGB-0976-2024,0.0,
"Lv, Xiaojing",100.0,2,418,42,1.84625,1,1,21.0,2,0,0,0,0,GCB-9007-2022,0.0,0000-0003-4118-5411
"Vincent, Robert A",100.0,1,418,42,1.8412000000000002,0,0,42.0,1,1,0,0,0,E-5450-2013,0.0,0000-0001-6559-6544
"Xu, Jun",50.0,4,418,42,0.6975500000000001,1,1,10.5,2,0,0,0,0,FYC-7105-2022,0.0,0000-0001-6917-0751
"Malgaresi, Gabriel",100.0,3,418,42,0.6877333333333334,2,0,14.0,3,0,0,0,0,GBO-0552-2022,0.0,0000-0002-7100-3765
"Gonzalez, Maria",100.0,4,423,41,1.1268500000000001,2,0,10.25,2,4,0,0,0,IYS-1637-2023,0.0,0000-0002-0776-3364
"Chen, Weitong",100.0,6,423,41,0.5555500000000001,2,1,6.833333333333333,4,5,0,0,0,FYG-0542-2022,0.0,0000-0003-3619-5236
"McMurchie, E.",100.0,1,425,40,1.7535,1,0,40.0,1,1,0,0,0,FKX-2382-2022,0.0,
"Keiller, Benjamin G.",100.0,3,425,40,0.7684666666666667,1,0,13.333333333333334,3,0,0,0,0,FDC-8564-2022,0.0,
